# INaturalist Research-grade observations of plants in the Holosiiv forest area (aprox.), as of 13.03.2024
# GBIF.org (13 March 2024) GBIF Occurrence Download https://doi.org/10.15468/dl.7nrymj
#---------------------------------------------------------------------------------------------------------
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4507685196	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195509261	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus rubra		SPECIES	Quercus rubra L.	Quercus rubra		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373091	30.492557	15.0						2023-12-29T15:20	29	12	2023	2880539	2880539	HUMAN_OBSERVATION	iNaturalist	Observations	195509261		Denis Davydov	2024-01-01T22:25:15	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2024-03-08T21:04:57.683Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507668002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195093959	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Rabelera	Rabelera holostea		SPECIES	Rabelera holostea (L.) M.T.Sharples & E.A.Tripp	Rabelera holostea		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380687	30.505866	5.0						2023-12-28T13:58	28	12	2023	11071158	11071158	HUMAN_OBSERVATION	iNaturalist	Observations	195093959		Andrii Churilov	2023-12-28T18:53:33	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:17:29.696Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507664923	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195093345	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382464	30.505104	5.0						2023-12-28T13:22	28	12	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	195093345		Andrii Churilov	2023-12-28T18:45:22	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:59:59.309Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507635006	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195093346	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Robinia	Robinia pseudoacacia		SPECIES	Robinia pseudoacacia L.	Robinia pseudoacacia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382471	30.505127	5.0						2023-12-28T13:22	28	12	2023	5352251	5352251	HUMAN_OBSERVATION	iNaturalist	Observations	195093346		Andrii Churilov	2023-12-28T18:45:22	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:57:54.443Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507627974	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195093942	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex sylvatica		SPECIES	Carex sylvatica Huds.	Carex sylvatica		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381091	30.50478	5.0						2023-12-28T13:47	28	12	2023	2722602	2722602	HUMAN_OBSERVATION	iNaturalist	Observations	195093942		Andrii Churilov	2023-12-28T18:53:31	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:59:33.658Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506460374	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492321	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur		SPECIES	Quercus robur L.	Quercus robur		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373113	30.508397	2.0						2023-12-09T14:07	9	12	2023	2878688	2878688	HUMAN_OBSERVATION	iNaturalist	Observations	193492321		Ihor Olshanskyi	2023-12-09T15:27:29	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:03:00.991Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506316061	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194908916	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine quinquefolia		SPECIES	Cardamine quinquefolia (M.Bieb.) Schmalh.	Cardamine quinquefolia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.374366	30.500244	122.0						2023-04-07T20:40	7	4	2023	3046134	3046134	HUMAN_OBSERVATION	iNaturalist	Observations	194908916		yashchir	2023-12-26T18:34:20	CC_BY_NC_4_0	yashchir	yashchir			2024-03-08T21:38:43.320Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500920598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194356115	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.371976	30.489021	15.0						2023-12-16T11:02	16	12	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	194356115		Denis Davydov	2023-12-19T14:14:22	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2024-03-08T20:47:18.664Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500824133	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193901680	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium	Plagiomnium undulatum		SPECIES	Plagiomnium undulatum (Hedw.) T.J.Kop.	Plagiomnium undulatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.375179	30.494925	560.0						2023-12-13T15:13:14	13	12	2023	7863767	7863767	HUMAN_OBSERVATION	iNaturalist	Observations	193901680		Petro Bagniy	2023-12-13T21:48:33	CC_BY_NC_4_0	Petro Bagniy	Petro Bagniy			2024-03-08T23:08:18.018Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500600485	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194019190	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris filix-mas		SPECIES	Dryopteris filix-mas (L.) Schott	Dryopteris filix-mas		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.372483	30.494156	1171.0						2023-12-13T15:16:42	13	12	2023	5275132	5275132	HUMAN_OBSERVATION	iNaturalist	Observations	194019190		valerykon	2023-12-15T14:02:53	CC_BY_NC_4_0	Petro Bagniy	Petro Bagniy			2024-03-08T21:01:34.518Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500536214	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193943169	Plantae	Bryophyta	Bryopsida	Hypnales	Pylaisiaceae	Pylaisia	Pylaisia polyantha		SPECIES	Pylaisia polyantha (Hedw.) Schimp.	Pylaisia polyantha		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382624	30.50544	5.0						2023-12-06T11:26	6	12	2023	2682503	2682503	HUMAN_OBSERVATION	iNaturalist	Observations	193943169		Andrii Churilov	2023-12-14T12:21:19	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:48:55.473Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465760525	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492314	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur		SPECIES	Quercus robur L.	Quercus robur		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.370707	30.508013	2.0						2023-12-09T13:57	9	12	2023	2878688	2878688	HUMAN_OBSERVATION	iNaturalist	Observations	193492314		Ihor Olshanskyi	2023-12-09T15:27:27	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:46:07.879Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465745428	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492322	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus verrucosus		SPECIES	Euonymus verrucosus Scop.	Euonymus verrucosus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363465	30.504258	8.0						2023-12-09T15:04	9	12	2023	7723078	7723078	HUMAN_OBSERVATION	iNaturalist	Observations	193492322		Ihor Olshanskyi	2023-12-09T15:27:30	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:03:10.144Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465714555	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492319	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus betulus		SPECIES	Carpinus betulus L.	Carpinus betulus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.372551	30.507924	4.0						2023-12-09T14:01	9	12	2023	2875818	2875818	HUMAN_OBSERVATION	iNaturalist	Observations	193492319		Ihor Olshanskyi	2023-12-09T15:27:29	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:33:24.904Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465498472	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492320	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur		SPECIES	Quercus robur L.	Quercus robur		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373178	30.507953	2.0						2023-12-09T14:04	9	12	2023	2878688	2878688	HUMAN_OBSERVATION	iNaturalist	Observations	193492320		Ihor Olshanskyi	2023-12-09T15:27:29	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T23:08:07.522Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465482508	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492308	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus rubra		SPECIES	Quercus rubra L.	Quercus rubra		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.359587	30.499705	8.0						2023-12-09T13:30	9	12	2023	2880539	2880539	HUMAN_OBSERVATION	iNaturalist	Observations	193492308		Ihor Olshanskyi	2023-12-09T15:27:25	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T22:56:13.380Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465476469	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492309	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.359546	30.499832	2.0						2023-12-09T13:31	9	12	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	193492309		Ihor Olshanskyi	2023-12-09T15:27:26	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:34:12.494Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465472493	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193492311	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus rubra		SPECIES	Quercus rubra L.	Quercus rubra		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.361787	30.501421	4.0						2023-12-09T13:35	9	12	2023	2880539	2880539	HUMAN_OBSERVATION	iNaturalist	Observations	193492311		Ihor Olshanskyi	2023-12-09T15:27:26	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:03:30.983Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458673723	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192541107	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382084	30.50565	5.0						2023-11-29T12:38	29	11	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	192541107		Andrii Churilov	2023-11-29T11:47:42	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:34:52.878Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458652748	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192541115	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381884	30.505497	5.0						2023-11-29T12:43	29	11	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	192541115		Andrii Churilov	2023-11-29T11:47:45	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:32:26.721Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458625778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192541108	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Viburnaceae	Sambucus	Sambucus nigra		SPECIES	Sambucus nigra L.	Sambucus nigra		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382217	30.505829	5.0						2023-11-29T12:37	29	11	2023	2888728	2888728	HUMAN_OBSERVATION	iNaturalist	Observations	192541108		Andrii Churilov	2023-11-29T11:47:43	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:34:20.450Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458421677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192541121	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379958	30.50434	10.0						2023-11-29T12:53	29	11	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	192541121		Andrii Churilov	2023-11-29T11:47:47	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:50:49.694Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458383770	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192541109	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381895	30.506259	10.0						2023-11-29T12:38	29	11	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	192541109		Andrii Churilov	2023-11-29T11:47:43	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:35:10.062Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4453701725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/167162652	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium pratense		SPECIES	Trifolium pratense L.	Trifolium pratense		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.374088	30.51037	67.0						2023-06-12T16:55:51	12	6	2023	8324121	8324121	HUMAN_OBSERVATION	iNaturalist	Observations	167162652		Ihor Olshanskyi	2023-08-26T18:59:25	CC_BY_NC_4_0	Danilo Andrievskii	Danilo Andrievskii			2024-03-08T22:56:58.638Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442730603	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375645	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris carthusiana		SPECIES	Dryopteris carthusiana (Vill.) H.P.Fuchs	Dryopteris carthusiana		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.361484	30.500942	4.0						2023-11-18T14:12	18	11	2023	5275149	5275149	HUMAN_OBSERVATION	iNaturalist	Observations	191375645		halyna_oliiar	2023-11-19T06:52:39	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:46:55.926Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442720817	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375662	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.36036	30.523937	8.0						2023-11-18T15:07	18	11	2023	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	191375662		Ihor Olshanskyi	2023-11-18T16:25:44	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:44:21.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442682347	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375655	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Vinca	Vinca minor		SPECIES	Vinca minor L.	Vinca minor		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363285	30.510175	8.0						2023-11-18T14:42	18	11	2023	3169707	3169707	HUMAN_OBSERVATION	iNaturalist	Observations	191375655		Ihor Olshanskyi	2023-11-18T16:25:42	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:31:57Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442682005	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375648	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus		SPECIES	Acer pseudoplatanus L.	Acer pseudoplatanus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.360591	30.502571	4.0						2023-11-18T14:25	18	11	2023	3189870	3189870	HUMAN_OBSERVATION	iNaturalist	Observations	191375648		Ihor Olshanskyi	2023-11-18T16:25:39	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:29:13.395Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442627430	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93171096	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Echinocystis	Echinocystis lobata		SPECIES	Echinocystis lobata (Michx.) Torr. & A.Gray	Echinocystis lobata		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378525	30.515354							2021-08-15T14:41Z	15	8	2021	5331404	5331404	HUMAN_OBSERVATION	iNaturalist	Observations	93171096		Yulia Yelovska	2021-08-31T17:21:48	CC_BY_NC_4_0	Yulia Yelovska	Yulia Yelovska			2024-03-08T20:19:33.661Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442625379	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68400672	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Mahonia	Mahonia aquifolium		SPECIES	Berberis aquifolium Pursh	Berberis aquifolium		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382979	30.517195	122.0						2014-05-01T11:40Z	1	5	2014	3033868	3033865	HUMAN_OBSERVATION	iNaturalist	Observations	68400672		Yulia Yelovska	2021-01-21T08:37:03	CC_BY_NC_4_0	Yulia Yelovska	Yulia Yelovska			2024-03-08T20:06:39.689Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442624457	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106680766	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex pilosa		SPECIES	Carex pilosa Scop.	Carex pilosa		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363058	30.520637	2.0						2022-02-13T15:43	13	2	2022	2727195	2727195	HUMAN_OBSERVATION	iNaturalist	Observations	106680766		Ihor Olshanskyi	2022-02-13T15:31:44	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:16:38.811Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442590983	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375657	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer platanoides		SPECIES	Acer platanoides L.	Acer platanoides		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.361816	30.5167	4.0						2023-11-18T14:50	18	11	2023	3189846	3189846	HUMAN_OBSERVATION	iNaturalist	Observations	191375657		Ihor Olshanskyi	2023-11-18T16:25:43	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:33:53.908Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442581394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68402577	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis vulgaris		SPECIES	Berberis vulgaris L.	Berberis vulgaris		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373785	30.511586	2550.0						2014-05-01T13:03Z	1	5	2014	3033894	3033894	HUMAN_OBSERVATION	iNaturalist	Observations	68402577		Yulia Yelovska	2021-01-21T10:24:46	CC_BY_NC_4_0	Yulia Yelovska	Yulia Yelovska			2024-03-08T21:25:48.321Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442544668	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191375659	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pulmonaria	Pulmonaria obscura		SPECIES	Pulmonaria obscura Dumort.	Pulmonaria obscura		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.359952	30.523325	2.0						2023-11-18T15:06	18	11	2023	5439925	5439925	HUMAN_OBSERVATION	iNaturalist	Observations	191375659		Ihor Olshanskyi	2023-11-18T16:25:43	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:34:05.946Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442534386	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68402687	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum ruthenicum		SPECIES	Sempervivum ruthenicum Koch ex Schnittsp. & C.B.Lehm.	Sempervivum ruthenicum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.373339	30.512964	2451.0						2014-05-01T13:10Z	1	5	2014	8099425	8099425	HUMAN_OBSERVATION	iNaturalist	Observations	68402687		Denis Davydov	2021-01-21T18:57:52	CC_BY_NC_4_0	Yulia Yelovska	Yulia Yelovska			2024-03-08T21:25:48.350Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
